nameWithOwner;url;stars;age;releases;pullRequests;primaryLanguage;cbo;dit;lcom;loc
SpecialCyCi/AndroidResideMenu;https://github.com/SpecialCyCi/AndroidResideMenu;2851;7.7;7;18;Java;5.176470588235294;1.411764705882353;3.28851016;701
openaphid/android-flip;https://github.com/openaphid/android-flip;2851;9.3;0;13;Java;4.585365853658536;1.4878048780487805;21.44577062;3556
nanchen2251/RxJava2Examples;https://github.com/nanchen2251/RxJava2Examples;2850;4.2;0;0;Java;2.946107784431138;2.0479041916167664;47.17681373;3713
jiangqqlmj/FastDev4Android;https://github.com/jiangqqlmj/FastDev4Android;2847;5.9;4;2;Java;4.693396226415095;1.721698113207547;84.96213467200005;17740
CrawlScript/WebCollector;https://github.com/CrawlScript/WebCollector;2843;7.2;0;23;Java;5.0754716981132075;2.6792452830188678;21.66062692;4617
bmelnychuk/AndroidTreeView;https://github.com/bmelnychuk/AndroidTreeView;2837;6.6;0;16;Java;5.565217391304348;1.4130434782608696;10.16607725;2145
yanzhenjie/AndServer;https://github.com/yanzhenjie/AndServer;2836;5.2;0;18;Java;5.02803738317757;1.5373831775700935;61.75875979;11971
jprante/elasticsearch-jdbc;https://github.com/jprante/elasticsearch-jdbc;2835;9.3;19;102;Java;4.480769230769231;1.5;21.966497630000003;8057
osmandapp/OsmAnd;https://github.com/osmandapp/OsmAnd;2835;10.7;1;4414;Java;7.483305785123967;1.6049586776859504;1508.402797469001;563161
apollographql/apollo-android;https://github.com/apollographql/apollo-android;2830;5.0;69;1868;Java;4.19659300184162;1.031767955801105;478.8595554460019;78698
w446108264/XhsEmoticonsKeyboard;https://github.com/w446108264/XhsEmoticonsKeyboard;2830;6.5;7;2;Java;5.276315789473684;1.4210526315789473;34.438972279999994;5625
jindrapetrik/jpexs-decompiler;https://github.com/jindrapetrik/jpexs-decompiler;2828;7.3;114;109;Java;6.480787859218599;2.0303519535033905;784.7209002070003;243464
JulienGenoud/android-percent-support-lib-sample;https://github.com/JulienGenoud/android-percent-support-lib-sample;2827;6.2;2;2;Java;5.363636363636363;1.6363636363636365;2.5880951999999997;307
AweiLoveAndroid/CommonDevKnowledge;https://github.com/AweiLoveAndroid/CommonDevKnowledge;2819;3.7;0;3;Java;1.736842105263158;0.9473684210526315;2.62433147;882
sunfusheng/StickyHeaderListView;https://github.com/sunfusheng/StickyHeaderListView;2819;5.4;0;0;Java;4.814285714285714;1.3714285714285714;21.70162639;2295
alibaba/Alink;https://github.com/alibaba/Alink;2819;2.9;10;24;Java;6.549323985978968;2.0363044566850275;2033.4288834820018;139422
szerhusenBC/jwt-spring-security-demo;https://github.com/szerhusenBC/jwt-spring-security-demo;2811;5.5;3;19;Java;5.029411764705882;1.2058823529411764;6.51670854;549
square/flow;https://github.com/square/flow;2803;8.0;0;147;Java;4.631944444444445;1.3055555555555556;19.523255749999997;3591
mzule/ActivityRouter;https://github.com/mzule/ActivityRouter;2803;5.4;3;14;Java;3.081081081081081;1.5135135135135136;3.6890421599999996;874
jiajunhui/PlayerBase;https://github.com/jiajunhui/PlayerBase;2800;4.5;18;10;Java;4.861736334405145;1.212218649517685;70.90445577;12609
tronprotocol/java-tron;https://github.com/tronprotocol/java-tron;2799;3.7;59;3109;Java;12.309368191721132;1.5816993464052287;743.8230490689998;212732
LandGrey/SpringBootVulExploit;https://github.com/LandGrey/SpringBootVulExploit;2796;1.3;0;3;Java;3.2;0.9333333333333333;2.4166667;258
VaughnVernon/IDDD_Samples;https://github.com/VaughnVernon/IDDD_Samples;2796;8.4;0;15;Java;4.857361963190184;1.6717791411042944;246.46398879000003;28463
DiUS/java-faker;https://github.com/DiUS/java-faker;2786;10.3;0;456;Java;4.102678571428571;1.4419642857142858;22.200349470000003;6674
florent37/ExpectAnim;https://github.com/florent37/ExpectAnim;2785;4.6;1;10;Java;4.657534246575342;2.356164383561644;13.508659609999997;1868
FinalTeam/RxGalleryFinal;https://github.com/FinalTeam/RxGalleryFinal;2785;5.4;1;26;Java;5.146739130434782;1.2826086956521738;37.35636399999999;8273
spring-cloud/spring-cloud-kubernetes;https://github.com/spring-cloud/spring-cloud-kubernetes;2781;4.7;0;396;Java;7.269607843137255;1.1446078431372548;98.17832394999996;11816
jenkinsci/blueocean-plugin;https://github.com/jenkinsci/blueocean-plugin;2779;5.6;27;2147;Java;7.667377398720682;1.931769722814499;240.54349556;39918
JoanZapata/android-pdfview;https://github.com/JoanZapata/android-pdfview;2777;8.8;0;35;Java;3.36;1.24;13.87062097;2833
JCTools/JCTools;https://github.com/JCTools/JCTools;2774;7.8;15;143;Java;4.538799414348462;3.2986822840409955;214.53980828799993;32277
JakeWharton/scalpel;https://github.com/JakeWharton/scalpel;2774;7.7;0;12;Java;4.461538461538462;1.2307692307692308;3.99988666;578
Tencent/MSEC;https://github.com/Tencent/MSEC;2773;4.8;0;8;Java;6.860158311345646;1.3878627968337731;272.95888641000016;161896
Teevity/ice;https://github.com/Teevity/ice;2772;8.2;3;96;Java;5.77906976744186;1.2790697674418605;21.362766162000003;5153
apache/nifi;https://github.com/apache/nifi;2768;6.7;0;5365;Java;8.43910319169767;1.6726062267476014;2944.5519294619976;651600
google/binnavi;https://github.com/google/binnavi;2766;6.1;3;64;Java;7.522596548890715;1.6432210353327856;1119.7835859979957;229006
airbnb/airpal;https://github.com/airbnb/airpal;2760;7.4;0;129;Java;6.481927710843373;1.216867469879518;36.04804070600001;3952
bin456789/Unblock163MusicClient-Xposed;https://github.com/bin456789/Unblock163MusicClient-Xposed;2758;5.7;13;4;Java;4.483870967741935;1.1774193548387097;15.32174445;3198
liquibase/liquibase;https://github.com/liquibase/liquibase;2758;10.2;59;1482;Java;6.965822784810126;1.7981012658227848;466.5040799930005;87714
googlearchive/android-Camera2Basic;https://github.com/googlearchive/android-Camera2Basic;2755;7.2;0;30;Java;4.842105263157895;1.368421052631579;1.84533314;843
Nightonke/WoWoViewPager;https://github.com/Nightonke/WoWoViewPager;2751;5.5;0;1;Java;5.53030303030303;2.477272727272727;30.621464389999993;8670
Yalantis/GuillotineMenu-Android;https://github.com/Yalantis/GuillotineMenu-Android;2745;6.2;2;7;Java;2.7058823529411766;1.1764705882352942;3.06237381;407
north2016/T-MVP;https://github.com/north2016/T-MVP;2745;5.3;0;4;Java;4.593103448275862;1.5034482758620689;27.340067465999997;3803
RobotiumTech/robotium;https://github.com/RobotiumTech/robotium;2741;11.8;0;88;Java;5.232876712328767;1.2876712328767124;19.881689580000007;6058
eclipse-openj9/openj9;https://github.com/eclipse-openj9/openj9;2740;4.0;26;8314;Java;4.418679823069071;1.5636270840421913;1515.7507234070013;411181
JackyAndroid/AndroidTVLauncher;https://github.com/JackyAndroid/AndroidTVLauncher;2738;5.5;3;15;Java;5.387096774193548;1.3870967741935485;9.575804349999999;1086
apache/maven;https://github.com/apache/maven;2736;12.3;0;490;Java;5.881863560732113;1.4459234608985025;339.4426304940002;64056
cSploit/android;https://github.com/cSploit/android;2733;6.9;33;152;Java;4.202729044834308;1.5146198830409356;77.23119210999998;22657
Nightonke/CoCoin;https://github.com/Nightonke/CoCoin;2733;5.9;0;10;Java;4.957964601769912;1.334070796460177;85.62229313;22198
googlesamples/google-services;https://github.com/googlesamples/google-services;2729;6.3;0;101;Java;6.575757575757576;1.5454545454545454;9.47273814;1078
PhilippC/keepass2android;https://github.com/PhilippC/keepass2android;2722;4.0;16;80;Java;4.619540229885057;1.6275862068965516;279.98170234999975;60119
TangoAgency/material-intro-screen;https://github.com/TangoAgency/material-intro-screen;2721;5.0;4;57;Java;4.619565217391305;1.5869565217391304;14.875892069999997;4607
Mojang/brigadier;https://github.com/Mojang/brigadier;2720;7.0;3;59;Java;6.536585365853658;1.146341463414634;24.96721187;4012
wenmingvs/AndroidProcess;https://github.com/wenmingvs/AndroidProcess;2720;5.6;0;2;Java;3.933333333333333;1.511111111111111;10.2535715;1387
code-troopers/android-betterpickers;https://github.com/code-troopers/android-betterpickers;2718;8.5;16;127;Java;5.271084337349397;1.7891566265060241;67.28308801000001;16930
MagicMashRoom/SuperCalendar;https://github.com/MagicMashRoom/SuperCalendar;2718;4.3;13;7;Java;4.2;1.2444444444444445;11.10044601;1914
fengjundev/Android-Skin-Loader;https://github.com/fengjundev/Android-Skin-Loader;2712;6.2;0;7;Java;4.094736842105263;1.231578947368421;20.677372419999998;3423
liuyangming/ByteTCC;https://github.com/liuyangming/ByteTCC;2710;5.6;17;3;Java;10.517482517482517;1.2167832167832169;70.19295899999996;14748
pedrovgs/Algorithms;https://github.com/pedrovgs/Algorithms;2708;6.8;0;59;Java;2.6058823529411765;1.1470588235294117;10.366852717999999;5982
oshi/oshi;https://github.com/oshi/oshi;2708;9.6;119;1006;Java;5.961832061068702;1.5591603053435115;199.22420044;27596
saulmm/CoordinatorBehaviorExample;https://github.com/saulmm/CoordinatorBehaviorExample;2708;6.1;0;8;Java;6.333333333333333;1.0;1.55889724;159
harjot-oberai/MusicDNA;https://github.com/harjot-oberai/MusicDNA;2707;5.4;2;16;Java;5.079954954954955;1.9786036036036037;240.19985247999998;52240
oguzbilgener/CircularFloatingActionMenu;https://github.com/oguzbilgener/CircularFloatingActionMenu;2706;7.1;0;13;Java;6.722222222222222;1.5555555555555556;9.19885854;1850
bastillion-io/Bastillion;https://github.com/bastillion-io/Bastillion;2705;8.6;11;79;Java;6.861538461538461;1.3076923076923077;34.41263619000001;5686
android/user-interface-samples;https://github.com/android/user-interface-samples;2704;2.0;1;100;Java;5.664285714285715;1.5285714285714285;45.06174666000001;4878
awaitility/awaitility;https://github.com/awaitility/awaitility;2704;11.6;0;100;Java;3.1077844311377247;1.1676646706586826;25.572880019999996;5033
AbrahamCaiJin/CommonUtilLibrary;https://github.com/AbrahamCaiJin/CommonUtilLibrary;2703;4.4;0;7;Java;4.4324324324324325;1.2094594594594594;47.438735740000006;16523
tyzlmjj/PagerBottomTabStrip;https://github.com/tyzlmjj/PagerBottomTabStrip;2698;6.1;12;2;Java;6.103896103896104;1.6883116883116882;15.748513370000001;3171
jfeinstein10/JazzyViewPager;https://github.com/jfeinstein10/JazzyViewPager;2693;8.6;0;10;Java;4.4;1.4;2.2933673399999996;619
sockeqwe/AdapterDelegates;https://github.com/sockeqwe/AdapterDelegates;2691;6.1;16;47;Java;4.099009900990099;1.6732673267326732;11.658565550000002;2455
jtablesaw/tablesaw;https://github.com/jtablesaw/tablesaw;2690;5.7;74;373;Java;6.555858310626703;1.276566757493188;194.20603213200002;45750
jMonkeyEngine/jmonkeyengine;https://github.com/jMonkeyEngine/jmonkeyengine;2690;7.5;38;849;Java;6.481541979745181;1.8497223129696179;862.4359832099993;186326
mmin18/RealtimeBlurView;https://github.com/mmin18/RealtimeBlurView;2684;5.0;0;5;Java;5.9375;1.6875;3.01666678;676
amitshekhariitbhu/awesome-android-complete-reference;https://github.com/amitshekhariitbhu/awesome-android-complete-reference;2679;5.2;0;17;Java;2.6;0.8;0.0;64
JohnPersano/SuperToasts;https://github.com/JohnPersano/SuperToasts;2676;8.3;5;22;Java;5.888888888888889;1.3555555555555556;9.9511433;2483
flavioarfaria/KenBurnsView;https://github.com/flavioarfaria/KenBurnsView;2676;7.5;4;16;Java;5.071428571428571;1.7857142857142858;4.63155847;471
spring-projects/spring-authorization-server;https://github.com/spring-projects/spring-authorization-server;2672;1.5;7;95;Java;8.895705521472392;1.401840490797546;98.44833302999997;17533
glomadrian/Grav;https://github.com/glomadrian/Grav;2669;4.4;0;1;Java;4.911111111111111;1.2222222222222223;9.22023293;1171
MindorksOpenSource/android-mvvm-architecture;https://github.com/MindorksOpenSource/android-mvvm-architecture;2668;4.2;0;34;Java;5.6521739130434785;1.4956521739130435;25.25813639;3077
Dimezis/BlurView;https://github.com/Dimezis/BlurView;2663;5.4;22;14;Java;4.9655172413793105;1.4482758620689655;6.594444489999999;687
Hitomis/transferee;https://github.com/Hitomis/transferee;2661;4.6;8;7;Java;5.164285714285715;1.292857142857143;29.633744189999998;7505
Malinskiy/SuperRecyclerView;https://github.com/Malinskiy/SuperRecyclerView;2658;6.8;7;21;Java;3.6575342465753424;1.4109589041095891;6.9755581200000005;2769
chanjarster/weixin-java-tools;https://github.com/chanjarster/weixin-java-tools;2656;7.1;21;83;Java;5.203947368421052;1.1842105263157894;81.82413456;12011
Todd-Davies/ProgressWheel;https://github.com/Todd-Davies/ProgressWheel;2652;9.6;3;28;Java;4.857142857142857;1.1428571428571428;2.3842482300000003;499
qii/weiciyuan;https://github.com/qii/weiciyuan;2650;9.1;0;34;Java;5.773809523809524;1.6088435374149659;254.76456691599995;58530
apache/calcite;https://github.com/apache/calcite;2650;7.2;0;2510;Java;8.84723659697785;1.9759884081970607;1238.170645583;303726
brianway/springmvc-mybatis-learning;https://github.com/brianway/springmvc-mybatis-learning;2650;5.5;0;3;Java;2.891566265060241;1.180722891566265;27.55521944000001;5295
